team_slug,team_name,player_id,name,first_name,last_name,uniform_number,positions,position_names,status,status_id,active,age,height,weight,birth_date,birth_city,birth_state,birth_country,college,first_year,last_year,experience_years,injury_type,injury_notes,player_url,headshot_url,source_url
miami,Miami Heat,nba.p.6175,Tyler Herro,Tyler,Herro,14,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,26,"6'5""",205,2000-01-20,Milwaukee,Wisconsin,United States,Kentucky,2019,2025,6,,,https://sports.yahoo.com/nba/players/6175/,https://s.yimg.com/iu/api/res/1.2/pCceoWDR.I1VOH77V3gKGA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6175.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10452,Kasparas Jakučionis,Kasparas,Jakučionis,25,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,19,"6'5""",205,2006-05-29,Vilnius,,Lithuania,Illinois,2025,2025,0,,,https://sports.yahoo.com/nba/players/10452/,https://s.yimg.com/iu/api/res/1.2/xxcd_bTJ3R2hi1iOAlOzUQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10452.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10092,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,11,SF/SG/PF,Small Forward/Shooting Guard/Power Forward,ACT,ACTIVE,True,25,"6'6""",230,2001-02-18,Camarillo,,United States,UCLA,2023,2025,2,,,https://sports.yahoo.com/nba/players/10092/,https://s.yimg.com/iu/api/res/1.2/_NoURugJn_arucH3RsOLFQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10092.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10311,Keshad Johnson,Keshad,Johnson,16,SF/PF/C,Small Forward/Power Forward/Center,ACT,ACTIVE,True,24,"6'6""",230,2001-06-23,Oakland,,United States,Arizona,2024,2025,1,,,https://sports.yahoo.com/nba/players/10311/,https://s.yimg.com/iu/api/res/1.2/AP5x8x_jQerJCkZsGrIl.Q--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10311.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.6717,Nikola Jović,Nikola,Jović,5,PF/C,Power Forward/Center,ACT,ACTIVE,True,22,"6'10""",240,2003-06-09,Leicester,,Great Britain,,2022,2025,3,,,https://sports.yahoo.com/nba/players/6717/,https://s.yimg.com/iu/api/res/1.2/Ee8hW5fsEAnnn5Urb2fYFQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6717.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.6732,Trevor Keels,Trevor,Keels,8,SG/SF,Shooting Guard/Small Forward,TWO-WAY,TWO_WAY_CONTRACT,True,22,"6'3""",215,2003-08-26,Clinton,Maryland,United States,Duke,2022,2025,3,,,https://sports.yahoo.com/nba/players/6732/,https://s.yimg.com/iu/api/res/1.2/U.ggVEKEHclIprG.iK9m_w--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6732.3.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10312,Pelle Larsson,Pelle,Larsson,9,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,25,"6'5""",215,2001-02-23,Nacka,,Sweden,Arizona,2024,2025,1,,,https://sports.yahoo.com/nba/players/10312/,https://s.yimg.com/iu/api/res/1.2/YhC96BANKYHhpszNaBUp8w--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10312.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10550,Gabe Madsen,Gabe,Madsen,44,SG,Shooting Guard,FA,FREE_AGENT,False,24,"6'6""",200,2001-05-01,Rochester,,United States,Utah,2025,2025,0,,,https://sports.yahoo.com/nba/players/10550/,,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.6551,Davion Mitchell,Davion,Mitchell,45,PG,Point Guard,ACT,ACTIVE,True,27,"6'0""",210,1998-09-05,Hinesville,Georgia,United States,Baylor,2021,2025,4,,,https://sports.yahoo.com/nba/players/6551/,https://s.yimg.com/iu/api/res/1.2/trs7OFe_IunG3WOEL.d6fw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6551.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.5506,Norman Powell,Norman,Powell,24,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,32,"6'4""",215,1993-05-25,San Diego,California,United States,UCLA,2015,2025,10,,,https://sports.yahoo.com/nba/players/5506/,https://s.yimg.com/iu/api/res/1.2/o4lfkJ5thNNUyYnoqHMs2A--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5506.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.5476,Terry Rozier,Terry,Rozier,2,PG/SG,Point Guard/Shooting Guard,NWT,NOT_WITH_TEAM,True,32,"6'1""",195,1994-03-17,Youngstown,Ohio,United States,Louisville,2015,2025,10,,,https://sports.yahoo.com/nba/players/5476/,https://s.yimg.com/iu/api/res/1.2/eMoyAKBUF_HyBUzMse1Ekg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5476.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10555,Steve Settle III,Steve,Settle III,,SF,Small Forward,FA,FREE_AGENT,False,25,"6'10""",192,2001-02-20,Glenarden,,United States,Temple,2025,2025,0,,,https://sports.yahoo.com/nba/players/10555/,,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.6652,Dru Smith,Dru,Smith,12,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,28,"6'2""",200,1997-12-30,Evansville,Indiana,United States,Missouri,2022,2025,3,,,https://sports.yahoo.com/nba/players/6652/,https://s.yimg.com/iu/api/res/1.2/cI2.95xnP3Oq5Hc.dcgjeA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6652.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10274,Kel'el Ware,Kel'el,Ware,7,C,Center,ACT,ACTIVE,True,21,"7'0""",250,2004-04-20,North Little Rock,,United States,Indiana,2024,2025,1,,,https://sports.yahoo.com/nba/players/10274/,https://s.yimg.com/iu/api/res/1.2/Vkq4sxtcM1oYmcqGkLqXzA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10274.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.5292,Andrew Wiggins,Andrew,Wiggins,22,SF/PF,Small Forward/Power Forward,ACT,ACTIVE,True,31,"6'7""",210,1995-02-23,Toronto,Ontario,Canada,Kansas,2014,2025,11,,,https://sports.yahoo.com/nba/players/5292/,https://s.yimg.com/iu/api/res/1.2/8s4ZZzLMT.6D44dQRRLCvw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5292.png,https://sports.yahoo.com/nba/teams/miami/roster/
miami,Miami Heat,nba.p.10402,Jahmir Young,Jahmir,Young,17,PG,Point Guard,TWO-WAY,TWO_WAY_CONTRACT,True,25,"6'0""",185,2000-10-07,Upper Marlboro,,United States,Maryland,2024,2025,1,,,https://sports.yahoo.com/nba/players/10402/,https://s.yimg.com/iu/api/res/1.2/BR690BrFxL_48atOQ1QGRA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10402.png,https://sports.yahoo.com/nba/teams/miami/roster/
milwaukee,Milwaukee Bucks,nba.p.10160,Alex Antetokounmpo,Alex,Antetokounmpo,29,SF/PF,Small Forward/Power Forward,TWO-WAY,TWO_WAY_CONTRACT,True,24,"6'8""",214,2001-08-27,Athens,,Greece,,2025,2025,0,,,https://sports.yahoo.com/nba/players/10160/,https://s.yimg.com/iu/api/res/1.2/stub5EvWOIgtaQoZfQgYxA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10160.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5185,Giannis Antetokounmpo,Giannis,Antetokounmpo,34,PF,Power Forward,ACT,ACTIVE,True,31,"6'11""",243,1994-12-06,Athens,,Greece,,2013,2025,12,,,https://sports.yahoo.com/nba/players/5185/,https://s.yimg.com/iu/api/res/1.2/J3da3RBD5d4G5p9_kL1MNg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/5185.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5362,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,43,SF/PF/C,Small Forward/Power Forward/Center,ACT,ACTIVE,True,33,"6'7""",219,1992-07-18,Athens,,Greece,,2015,2025,10,,,https://sports.yahoo.com/nba/players/5362/,https://s.yimg.com/iu/api/res/1.2/trAZI_IHj04FOJk7SSxulA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5362.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6701,Ousmane Dieng,Ousmane,Dieng,21,C/SG/SF/PF,Center/Shooting Guard/Small Forward/Power Forward,ACT,ACTIVE,True,22,"6'9""",185,2003-05-21,Villeneuve-sur-Lot,,France,,2022,2025,3,,,https://sports.yahoo.com/nba/players/6701/,https://s.yimg.com/iu/api/res/1.2/ckXpkaCbHmkZHd66t02ivg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6701.1.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6755,AJ Green,AJ,Green,20,SG/PG/SF,Shooting Guard/Point Guard/Small Forward,ACT,ACTIVE,True,26,"6'4""",190,1999-09-27,Cedar Falls,Iowa,United States,Northern Iowa,2022,2025,3,,,https://sports.yahoo.com/nba/players/6755/,https://s.yimg.com/iu/api/res/1.2/aaTxFb7Z2UA0FF8kSqjJmQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6755.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5330,Gary Harris,Gary,Harris,11,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,31,"6'4""",210,1994-09-14,Fishers,Indiana,United States,Michigan State,2014,2025,11,,,https://sports.yahoo.com/nba/players/5330/,https://s.yimg.com/iu/api/res/1.2/NLRtmGfJzdigL8P6DWSfBg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5330.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5908,Nigel Hayes-Davis,Nigel,Hayes-Davis,21,SF,Small Forward,ACT,ACTIVE,False,31,"6'7""",254,1994-12-16,Westerville,Ohio,United States,Wisconsin,2017,2025,8,,,https://sports.yahoo.com/nba/players/5908/,https://s.yimg.com/iu/api/res/1.2/IfQ5AZM91B.5.xQUOgBLmA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/5908.1.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.10082,Andre Jackson Jr.,Andre,Jackson Jr.,44,SG/SF/PF,Shooting Guard/Small Forward/Power Forward,ACT,ACTIVE,True,24,"6'6""",209,2001-11-13,Amsterdam,,United States,UConn,2023,2025,2,,,https://sports.yahoo.com/nba/players/10082/,https://s.yimg.com/iu/api/res/1.2/LetRcioZjS5lQ.dAgb_ryA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10082.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5840,Kyle Kuzma,Kyle,Kuzma,18,PF/SF,Power Forward/Small Forward,ACT,ACTIVE,True,30,"6'8""",221,1995-07-24,Flint,Michigan,United States,Utah,2017,2025,8,,,https://sports.yahoo.com/nba/players/5840/,https://s.yimg.com/iu/api/res/1.2/CrPFym3vX0pvV1Vxkk5QZw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5840.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.10477,Bogoljub Marković,Bogoljub,Marković,23,PF,Power Forward,FA,FREE_AGENT,False,20,"6'11""",190,2005-07-12,Uzice,,Serbia,,2025,2025,0,,,https://sports.yahoo.com/nba/players/10477/,,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.10168,Pete Nance,Pete,Nance,35,PF/SF/C,Power Forward/Small Forward/Center,TWO-WAY,TWO_WAY_CONTRACT,True,26,"6'9""",225,2000-02-19,Akron,,United States,North Carolina,2023,2025,2,,,https://sports.yahoo.com/nba/players/10168/,https://s.yimg.com/iu/api/res/1.2/V3G6GfTMRAyM8LaQQcGEXQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10168.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6218,Kevin Porter Jr.,Kevin,Porter Jr.,7,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,25,"6'5""",203,2000-05-04,Seattle,Washington,United States,USC,2019,2025,6,,,https://sports.yahoo.com/nba/players/6218/,https://s.yimg.com/iu/api/res/1.2/jxNVWDrq1P1RPpa3AgZrPg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6218.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5482,Bobby Portis,Bobby,Portis,9,PF/C,Power Forward/Center,ACT,ACTIVE,True,31,"6'9""",250,1995-02-10,Little Rock,Arkansas,United States,Arkansas,2015,2025,10,,,https://sports.yahoo.com/nba/players/5482/,https://s.yimg.com/iu/api/res/1.2/yOnw2m1v46zgeZ2OVtJ2Yw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5482.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5643,Taurean Prince,Taurean,Prince,12,SF/PF,Small Forward/Power Forward,ACT,ACTIVE,True,31,"6'6""",218,1994-03-22,San Marcos,Texas,United States,Baylor,2016,2025,9,,,https://sports.yahoo.com/nba/players/5643/,https://s.yimg.com/iu/api/res/1.2/27_oZkKTnnyhyEek5p1lFw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5643.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6734,Ryan Rollins,Ryan,Rollins,13,PG/SG,Point Guard/Shooting Guard,ACT,ACTIVE,True,23,"6'3""",180,2002-07-03,Detroit,Michigan,United States,Toledo,2022,2025,3,,,https://sports.yahoo.com/nba/players/6734/,https://s.yimg.com/iu/api/res/1.2/iW1eMbujsh8xHGhjeEC7_Q--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6734.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.10412,Cormac Ryan,Cormac,Ryan,30,SG/SF,Shooting Guard/Small Forward,TWO-WAY,TWO_WAY_CONTRACT,True,27,"6'5""",200,1998-10-26,New York,,United States,North Carolina,2024,2025,1,,,https://sports.yahoo.com/nba/players/10412/,https://s.yimg.com/iu/api/res/1.2/rsMoxHBAvaUXgWnh3yiTJA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10412.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.10500,Mark Sears,Mark,Sears,19,PG,Point Guard,FA,FREE_AGENT,False,24,"6'0""",185,2002-02-19,Muscle Shoals,,United States,Alabama,2025,2025,0,,,https://sports.yahoo.com/nba/players/10500/,https://s.yimg.com/iu/api/res/1.2/Vjh3Mul4nox8UfncTldAgw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10500.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6600,Jericho Sims,Jericho,Sims,00,C/PF,Center/Power Forward,ACT,ACTIVE,True,27,"6'10""",250,1998-10-20,Minneapolis,Minnesota,United States,Texas,2021,2025,4,,,https://sports.yahoo.com/nba/players/6600/,https://s.yimg.com/iu/api/res/1.2/6M_461_Zm6sYdl57qjUPhw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6600.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6569,Cam Thomas,Cam,Thomas,24,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,24,"6'3""",210,2001-10-13,Yokosuka,,Japan,LSU,2021,2025,4,,,https://sports.yahoo.com/nba/players/6569/,https://s.yimg.com/iu/api/res/1.2/jRfnu.cciM1oB0jya8ZKeQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6569.1.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.6048,Gary Trent Jr.,Gary,Trent Jr.,5,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,27,"6'5""",204,1999-01-18,Columbus,Ohio,United States,Duke,2018,2025,7,,,https://sports.yahoo.com/nba/players/6048/,https://s.yimg.com/iu/api/res/1.2/XChsM09sDOM.81W.Fp9UKA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6048.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
milwaukee,Milwaukee Bucks,nba.p.5471,Myles Turner,Myles,Turner,3,C,Center,ACT,ACTIVE,True,29,"6'11""",250,1996-03-24,Bedford,Texas,United States,Texas,2015,2025,10,,,https://sports.yahoo.com/nba/players/5471/,https://s.yimg.com/iu/api/res/1.2/1UYaiEtNwNJljwcM3S2pHg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5471.png,https://sports.yahoo.com/nba/teams/milwaukee/roster/
minnesota,Minnesota Timberwolves,nba.p.5341,Kyle Anderson,Kyle,Anderson,12,SF/PF/C,Small Forward/Power Forward/Center,ACT,ACTIVE,True,32,"6'8""",230,1993-09-20,New York City,New Jersey,United States,UCLA,2014,2025,11,,,https://sports.yahoo.com/nba/players/5341/,https://s.yimg.com/iu/api/res/1.2/41H1g8qDQquLcyOQ9gok4g--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/5341.1.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.10460,Joan Beringer,Joan,Beringer,19,PF/C,Power Forward/Center,ACT,ACTIVE,True,19,"6'11""",230,2006-11-11,Selestat,,France,,2025,2025,0,,,https://sports.yahoo.com/nba/players/10460/,https://s.yimg.com/iu/api/res/1.2/6Mn21_D6BUT2UafatN84HQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10460.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.6783,Jules Bernard,Jules,Bernard,14,SG,Shooting Guard,FA,FREE_AGENT,False,26,"6'6""",210,2000-01-21,Los Angeles,California,United States,UCLA,2023,2025,2,,,https://sports.yahoo.com/nba/players/6783/,https://s.yimg.com/iu/api/res/1.2/7jxj6jPaTDvnC1rIiD9wPg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6783.2.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.10086,Jaylen Clark,Jaylen,Clark,22,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,24,"6'5""",205,2001-10-13,Riverside,,United States,UCLA,2024,2025,1,,,https://sports.yahoo.com/nba/players/10086/,https://s.yimg.com/iu/api/res/1.2/vs1.5sZmAU3zI0GOAiaG9Q--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10086.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.4246,Mike Conley,Mike,Conley,10,PG,Point Guard,ACT,ACTIVE,True,38,"6'1""",175,1987-10-11,Fayetteville,Arkansas,United States,Ohio State,2007,2025,18,,,https://sports.yahoo.com/nba/players/4246/,https://s.yimg.com/iu/api/res/1.2/n8kb1A9OOFJC42t58mXmLw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/4246.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.6028,Donte DiVincenzo,Donte,DiVincenzo,0,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,29,"6'4""",203,1997-01-31,Newark,Delaware,United States,Villanova,2018,2025,7,,,https://sports.yahoo.com/nba/players/6028/,https://s.yimg.com/iu/api/res/1.2/WPEeZeScan2w9X3hDCSpeQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6028.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.6580,Ayo Dosunmu,Ayo,Dosunmu,13,SG/PG/SF,Shooting Guard/Point Guard/Small Forward,ACT,ACTIVE,True,26,"6'4""",201,2000-01-17,Chicago,Illinois,United States,Illinois,2021,2025,4,,,https://sports.yahoo.com/nba/players/6580/,https://s.yimg.com/iu/api/res/1.2/brXE5_aizc6yg42jPnvu4Q--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03192026/6580.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.6355,Anthony Edwards,Anthony,Edwards,5,SG,Shooting Guard,ACT,ACTIVE,True,24,"6'4""",225,2001-08-05,Atlanta,Georgia,United States,Georgia,2020,2025,5,,,https://sports.yahoo.com/nba/players/6355/,https://s.yimg.com/iu/api/res/1.2/rhPCj78oPx0bsXZJ2YPu9A--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6355.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
minnesota,Minnesota Timberwolves,nba.p.10324,Enrique Freeman,Enrique,Freeman,25,PF/C,Power Forward/Center,TWO-WAY,TWO_WAY_CONTRACT,True,25,"6'9""",220,2000-07-29,Cleveland,,United States,Akron,2024,2025,1,,,https://sports.yahoo.com/nba/players/10324/,https://s.yimg.com/iu/api/res/1.2/78aeDKZ_H9jUXy3j7GYrHw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10324.png,https://sports.yahoo.com/nba/teams/minnesota/roster/
